S.No,AppTag,LOB,AuthReq,ImmediateTxf,ClarfierQuestion,NextAction
245,cancellation-confirm,21SV,Y,N,NA,POLICY_CHANGE
246,cancellation-confirm,21SM,Y,N,NA,POLICY_CHANGE
247,cancellation-confirm,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
248,cancel-vague,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,POLICY_CHANGE
249,cancel-vague,BW_PROD_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,POLICY_QUESTION
250,cancel-vague,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,POLICY_QUESTION
251,cancel-vague,FARM_PL_FAS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,FAS_PL_MAINMENU 
252,cancel-vague,SHARED_MM_FARMERSERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,CANCEL_POLICY
253,cancel-vague,FARMER_SALES_FARMER_TRAINING,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,CANCEL_POLICY
254,cancel-vague,FARMER_VANITY_VANITY,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,CANCEL_POLICY
255,cancel-vague,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,CANCEL_POLICY
256,cancel-vague,21V,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,POLICY_CHANGE
257,cancel-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,POLICY_CHANGE
258,cancel-vague,21SV,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,POLICY_CHANGE
259,cancel-vague,21SM,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,POLICY_CHANGE
260,cancel-vague,SHARED_MAIN_MENU_FWS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.cancel.payment.on.auto.policy.or.homeowners.policy.cancelled.status,CANCEL_POLICY
261,change-vague,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
262,change-vague,BW_PROD_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_QUESTION 
263,change-vague,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_QUESTION 
264,change-vague,FARM_PL_FAS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,FAS_PL_MAINMENU
265,change-vague,SHARED_MM_FARMERSERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
266,change-vague,FARMER_SALES_FARMER_TRAINING,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
267,change-vague,FARMER_VANITY_VANITY,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
268,change-vague,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
269,change-vague,21V,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
270,change-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
271,change-vague,21SV,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
272,change-vague,21SM,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
273,change-vague,SHARED_MAIN_MENU_FWS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.add.someone.to.auto.policy.or.change.billing.address.on.homeowners.policy,POLICY_CHANGE
274,claims_adjuster-request,SHARED_MM_BW,N,N,NA,CLAIMS_ROADSIDE_ASST
275,claims_adjuster-request,BW_PROD_BW,N,N,NA,BW_PROD_CLAIMS
276,claims_adjuster-request,FOREMOST_AGENT_FOREMOSTN,N,NA,CLAIMS
277,claims_adjuster-request,FARM_PL_FAS,N,N,NA,FOREMOST _CLAIMS
278,claims_adjuster-request,SHARED_MM_FARMERSERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
279,claims_adjuster-request,FARMER_SALES_FARMER_TRAINING,N,N,NA,CLAIMS_ROADSIDE_ASST
280,claims_adjuster-request,FARMER_VANITY_VANITY,N,N,NA,CLAIMS_ROADSIDE_ASST
281,claims_adjuster-request,SHARED_MM_HOMEOWNER,N,N,NA,CLAIMS_ROADSIDE_ASST
282,claims_adjuster-request,21V,N,N,NA,CLAIMS_ROADSIDE_ASST
283,claims_adjuster-request,21_VANITY_FF_AUTO_SERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
284,claims_adjuster-request,21SV,N,N,NA,CLAIMS_ROADSIDE_ASST
285,claims_adjuster-request,21SM,N,N,NA,CLAIMS_ROADSIDE_ASST
286,claims_adjuster-request,SHARED_MAIN_MENU_FWS,N,N,NA,CLAIMS_ROADSIDE_ASST
287,claims_auto-file,SHARED_MM_BW,N,N,NA,CLAIMS_ROADSIDE_ASST
288,claims_auto-file,BW_PROD_BW,N,N,NA,CLAIMS
289,claims_auto-file,FOREMOST_AGENT_FOREMOSTN,N,NA,BW_PROD_CLAIMS
290,claims_auto-file,FARM_PL_FAS,N,N,NA,FOREMOST _CLAIMS
291,claims_auto-file,SHARED_MM_FARMERSERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
292,claims_auto-file,FARMER_SALES_FARMER_TRAINING,N,N,NA,CLAIMS_ROADSIDE_ASST
293,claims_auto-file,FARMER_VANITY_VANITY,N,N,NA,CLAIMS_ROADSIDE_ASST
294,claims_auto-file,SHARED_MM_HOMEOWNER,N,N,NA,CLAIMS_ROADSIDE_ASST
295,claims_auto-file,21V,N,N,NA,CLAIMS_ROADSIDE_ASST
296,claims_auto-file,21_VANITY_FF_AUTO_SERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
297,claims_auto-file,21SV,N,N,NA,CLAIMS_ROADSIDE_ASST
298,claims_auto-file,21SM,N,N,NA,CLAIMS_ROADSIDE_ASST
299,claims_auto-file,SHARED_MAIN_MENU_FWS,N,N,NA,CLAIMS_ROADSIDE_ASST
300,claims_history-request,SHARED_MM_BW,N,N,NA,POLICY_CHANGE
301,claims_history-request,BW_PROD_BW,N,N,NA,POLICY_QUESTION
302,claims_history-request,FOREMOST_AGENT_FOREMOSTN,N,NA,POLICY_QUESTION
303,claims_history-request,FARM_PL_FAS,N,N,NA,FAS_PL_MAINMENU
304,claims_history-request,SHARED_MM_FARMERSERVICE,N,N,NA,POLICY_CHANGE
305,claims_history-request,FARMER_SALES_FARMER_TRAINING,N,N,NA,POLICY_CHANGE
306,claims_history-request,FARMER_VANITY_VANITY,N,N,NA,POLICY_CHANGE
307,claims_history-request,SHARED_MM_HOMEOWNER,N,N,NA,POLICY_CHANGE
308,claims_history-request,21V,N,N,NA,POLICY_CHANGE
309,claims_history-request,21_VANITY_FF_AUTO_SERVICE,N,N,NA,POLICY_CHANGE
310,claims_history-request,21SV,N,N,NA,POLICY_CHANGE
311,claims_history-request,21SM,N,N,NA,POLICY_CHANGE
312,claims_history-request,SHARED_MAIN_MENU_FWS,N,N,NA,POLICY_CHANGE
313,claims_homeowners-file,SHARED_MM_BW,N,N,NA,CLAIMS
314,claims_homeowners-file,BW_PROD_BW,N,N,NA,CLAIMS
315,claims_homeowners-file,FOREMOST_AGENT_FOREMOSTN,N,NA,FOREMOST _CLAIMS 
316,claims_homeowners-file,FARM_PL_FAS,N,N,NA,CLAIMS
317,claims_homeowners-file,SHARED_MM_FARMERSERVICE,N,N,NA,CLAIMS
318,claims_homeowners-file,FARMER_SALES_FARMER_TRAINING,N,N,NA,CLAIMS
319,claims_homeowners-file,FARMER_VANITY_VANITY,N,N,NA,CLAIMS
320,claims_homeowners-file,SHARED_MM_HOMEOWNER,N,N,NA,CLAIMS
321,claims_homeowners-file,21V,N,N,NA,CLAIMS
322,claims_homeowners-file,21_VANITY_FF_AUTO_SERVICE,N,N,NA,CLAIMS
323,claims_homeowners-file,21SV,N,N,NA,CLAIMS
324,claims_homeowners-file,21SM,N,N,NA,CLAIMS
325,claims_homeowners-file,SHARED_MAIN_MENU_FWS,N,N,NA,CLAIMS
326,claims_status-query,SHARED_MM_BW,N,N,NA,CLAIMS_ROADSIDE_ASST
327,claims_status-query,BW_PROD_BW,N,N,NA,BW_PROD CLAIMS
328,claims_status-query,FOREMOST_AGENT_FOREMOSTN,N,NA,FOREMOST _CLAIMS 
329,claims_status-query,FARM_PL_FAS,N,N,NA,CLAIMS_ROADSIDE_ASST
330,claims_status-query,SHARED_MM_FARMERSERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
331,claims_status-query,FARMER_SALES_FARMER_TRAINING,N,N,NA,CLAIMS_ROADSIDE_ASST
332,claims_status-query,FARMER_VANITY_VANITY,N,N,NA,CLAIMS_ROADSIDE_ASST
333,claims_status-query,SHARED_MM_HOMEOWNER,N,N,NA,CLAIMS_ROADSIDE_ASST
334,claims_status-query,21V,N,N,NA,CLAIMS_ROADSIDE_ASST
335,claims_status-query,21_VANITY_FF_AUTO_SERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
336,claims_status-query,21SV,N,N,NA,CLAIMS_ROADSIDE_ASST
337,claims_status-query,21SM,N,N,NA,CLAIMS_ROADSIDE_ASST
338,claims_status-query,SHARED_MAIN_MENU_FWS,N,N,NA,CLAIMS_ROADSIDE_ASST
339,claims_windshield-file,SHARED_MM_BW,N,N,NA,CLAIMS_ROADSIDE_ASST
340,claims_windshield-file,BW_PROD_BW,N,N,NA,CLAIMS_ROADSIDE_ASST 
341,claims_windshield-file,FOREMOST_AGENT_FOREMOSTN,N,NA,BW_PROD CLAIMS
342,claims_windshield-file,FARM_PL_FAS,N,N,NA,FOREMOST _CLAIMS
343,claims_windshield-file,SHARED_MM_FARMERSERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
344,claims_windshield-file,FARMER_SALES_FARMER_TRAINING,N,N,NA,CLAIMS_ROADSIDE_ASST
345,claims_windshield-file,FARMER_VANITY_VANITY,N,N,NA,CLAIMS_ROADSIDE_ASST
346,claims_windshield-file,SHARED_MM_HOMEOWNER,N,N,NA,CLAIMS_ROADSIDE_ASST
347,claims_windshield-file,21V,N,N,NA,CLAIMS_ROADSIDE_ASST
348,claims_windshield-file,21_VANITY_FF_AUTO_SERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
349,claims_windshield-file,21SV,N,N,NA,CLAIMS_ROADSIDE_ASST
350,claims_windshield-file,21SM,N,N,NA,CLAIMS_ROADSIDE_ASST
351,claims_windshield-file,SHARED_MAIN_MENU_FWS,N,N,NA,CLAIMS_ROADSIDE_ASST
352,claims-dispute,SHARED_MM_BW,N,N,NA,CLAIMS_ROADSIDE_ASST
353,claims-dispute,BW_PROD_BW,N,N,NA,CLAIMS_ROADSIDE_ASST
354,claims-dispute,FOREMOST_AGENT_FOREMOSTN,N,NA,BW_PROD_CLAIMS
355,claims-dispute,FARM_PL_FAS,N,N,NA,FOREMOST _CLAIMS
356,claims-dispute,SHARED_MM_FARMERSERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
357,claims-dispute,FARMER_SALES_FARMER_TRAINING,N,N,NA,CLAIMS_ROADSIDE_ASST
358,claims-dispute,FARMER_VANITY_VANITY,N,N,NA,CLAIMS_ROADSIDE_ASST
359,claims-dispute,SHARED_MM_HOMEOWNER,N,N,NA,CLAIMS_ROADSIDE_ASST
360,claims-dispute,21V,N,N,NA,CLAIMS_ROADSIDE_ASST
361,claims-dispute,21_VANITY_FF_AUTO_SERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
362,claims-dispute,21SV,N,N,NA,CLAIMS_ROADSIDE_ASST
363,claims-dispute,21SM,N,N,NA,CLAIMS_ROADSIDE_ASST
364,claims-dispute,SHARED_MAIN_MENU_FWS,N,N,NA,CLAIMS_ROADSIDE_ASST
365,claims-query,SHARED_MM_BW,N,N,NA,CLAIMS_ROADSIDE_ASST
366,claims-query,BW_PROD_BW,N,N,NA,CLAIMS_ROADSIDE_ASST 
367,claims-query,FOREMOST_AGENT_FOREMOSTN,N,NA,BW_PROD_CLAIMS
368,claims-query,FARM_PL_FAS,N,N,NA,FOREMOST _CLAIMS
369,claims-query,SHARED_MM_FARMERSERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
370,claims-query,FARMER_SALES_FARMER_TRAINING,N,N,NA,CLAIMS_ROADSIDE_ASST
371,claims-query,FARMER_VANITY_VANITY,N,N,NA,CLAIMS_ROADSIDE_ASST
372,claims-query,SHARED_MM_HOMEOWNER,N,N,NA,CLAIMS_ROADSIDE_ASST
373,claims-query,21V,N,N,NA,CLAIMS_ROADSIDE_ASST
374,claims-query,21_VANITY_FF_AUTO_SERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST
375,claims-query,21SV,N,N,NA,CLAIMS_ROADSIDE_ASST
376,claims-query,21SM,N,N,NA,CLAIMS_ROADSIDE_ASST
377,claims-query,SHARED_MAIN_MENU_FWS,N,N,NA,CLAIMS_ROADSIDE_ASST
378,command-help,SHARED_MM_BW,Y,N,NA,SHARED_MAIN_MENU
379,command-help,BW_PROD_BW,Y,N,NA,SHARED_MAIN_MENU
380,command-help,FOREMOST_AGENT_FOREMOST,Y,N,NA,BW_PROD_MM
381,command-help,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
382,command-help,SHARED_MM_FARMERSERVICE,Y,N,NA,SHARED_MAIN_MENU
383,command-help,FARMER_SALES_FARMER_TRAINING,Y,N,NA,SHARED_MAIN_MENU
384,command-help,FARMER_VANITY_VANITY,Y,N,NA,SHARED_MAIN_MENU
385,command-help,SHARED_MM_HOMEOWNER,Y,N,NA,SHARED_MAIN_MENU
386,command-help,21V,Y,N,NA,SHARED_MAIN_MENU
387,command-help,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,SHARED_MAIN_MENU
388,command-help,21SV,Y,N,NA,SHARED_MAIN_MENU
389,command-help,21SM,Y,N,NA,SHARED_MAIN_MENU
390,command-help,SHARED_MAIN_MENU_FWS,Y,N,NA,SHARED_MAIN_MENU
391,commissions-vague,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,BM_PROD_MM_COMMISSIONS
392,commissions-vague,BW_PROD_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,BM_PROD_MM_COMMISSIONS
393,commissions-vague,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,BM_PROD_MM_COMMISSIONS
394,commissions-vague,FARM_PL_FAS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,FAS_BILLING_MENU
395,commissions-vague,SHARED_MM_FARMERSERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,SHARED_MAIN_MENU_REP
396,commissions-vague,FARMER_SALES_FARMER_TRAINING,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,SHARED_MAIN_MENU_REP
397,commissions-vague,FARMER_VANITY_VANITY,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,SHARED_MAIN_MENU_REP
398,commissions-vague,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,SHARED_MAIN_MENU_REP
399,commissions-vague,21V,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,SHARED_MAIN_MENU_REP
400,commissions-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,SHARED_MAIN_MENU_REP
401,commissions-vague,21SV,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,SHARED_MAIN_MENU_REP
402,commissions-vague,21SM,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,SHARED_MAIN_MENU_REP
403,commissions-vague,SHARED_MAIN_MENU_FWS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.auto.insurance.commissions.or.general.commissions.questions,SHARED_MAIN_MENU_REP
404,contact_information-request,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
405,contact_information-request,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
406,contact_information-request,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
407,contact_information-request,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
408,contact_information-request,SHARED_MM_FARMERSERVICE,Y,N,NA,AGENT_INFO
409,contact_information-request,FARMER_SALES_FARMER_TRAINING,Y,N,NA,AGENT_INFO
410,contact_information-request,FARMER_VANITY_VANITY,Y,N,NA,AGENT_INFO
411,contact_information-request,SHARED_MM_HOMEOWNER,Y,N,NA,AGENT_INFO
412,contact_information-request,21V,Y,N,NA,AGENT_INFO
413,contact_information-request,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,AGENT_INFO
414,contact_information-request,21SV,Y,N,NA,AGENT_INFO
415,contact_information-request,21SM,Y,N,NA,AGENT_INFO
416,contact_information-request,SHARED_MAIN_MENU_FWS,Y,N,NA,AGENT_INFO
417,coverage-query,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
418,coverage-query,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
419,coverage-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
420,coverage-query,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
421,coverage-query,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
422,coverage-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
423,coverage-query,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
424,coverage-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
425,coverage-query,21V,Y,N,NA,AGENT_INFO
426,coverage-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
427,coverage-query,21SV,Y,N,NA,POLICY_CHANGE
428,coverage-query,21SM,Y,N,NA,POLICY_CHANGE
429,coverage-query,SHARED_MAIN_MENU_FWS,Y,N,NA,FWS_REQ_COVERAGE
430,declaration_page-get,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
431,declaration_page-get,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
432,declaration_page-get,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
433,declaration_page-get,FARM_PL_FAS,Y,N,NA,POLICY_QUESTION
434,declaration_page-get,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
435,declaration_page-get,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
436,declaration_page-get,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
437,declaration_page-get,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
438,declaration_page-get,21V,Y,N,NA,SHARED_MAIN_MENU_CARD
439,declaration_page-get,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,SHARED_MAIN_MENU_CARD
440,declaration_page-get,21SV,Y,N,NA,SHARED_MAIN_MENU_CARD
441,declaration_page-get,21SM,Y,N,NA,SHARED_MAIN_MENU_CARD
442,declaration_page-get,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
443,deductible-query,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
444,deductible-query,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
445,deductible-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
446,deductible-query,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
447,deductible-query,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
448,deductible-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
449,deductible-query,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
450,deductible-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
451,deductible-query,21V,Y,N,NA,POLICY_CHANGE
452,deductible-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
453,deductible-query,21SV,Y,N,NA,POLICY_CHANGE
454,deductible-query,21SM,Y,N,NA,POLICY_CHANGE
455,deductible-query,SHARED_MAIN_MENU_FWS,Y,N,NA,FWS_REQ_COVERAGE
456,Default Settings,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
457,Default Settings,BW_PROD_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
458,Default Settings,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
459,Default Settings,FARM_PL_FAS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
460,Default Settings,SHARED_MM_FARMERSERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
461,Default Settings,FARMER_SALES_FARMER_TRAINING,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
462,Default Settings,FARMER_VANITY_VANITY,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
463,Default Settings,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
464,Default Settings,21V,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
465,Default Settings,21_VANITY_FF_AUTO_SERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
466,Default Settings,21SV,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
467,Default Settings,21SM,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
468,Default Settings,SHARED_MAIN_MENU_FWS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling,Transfer
469,discount_affinity-vague,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.affinity.discounts.for.existing.auto.policies.or.affinity.discounts.for.new.homeowners.policies,POLICY_CHANGE
470,discount_affinity-vague,BW_PROD_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.affinity.discounts.for.existing.auto.policies.or.affinity.discounts.for.new.homeowners.policies,POLICY_QUESTION
471,discount_affinity-vague,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.affinity.discounts.for.existing.auto.policies.or.affinity.discounts.for.new.homeowners.policies,POLICY_QUESTION
472,discount_affinity-vague,FARM_PL_FAS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.affinity.discounts.for.existing.auto.policies.or.affinity.discounts.for.new.homeowners.policies,POLICY_QUESTION
473,discount_affinity-vague,SHARED_MM_FARMERSERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.affinity.discounts.for.existing.auto.policies.or.affinity.discounts.for.new.homeowners.policies,POLICY_CHANGE
